gene_id	simbol	ratio
423603	PHYHIPL	2.3076923076923075
423604	BICC1	0.6226415094339622
423605	LOC423605	NaN
423606	KIAA1128	1.466101694915254
423608	WAPAL	1.421115065243179
423609	OPN4	Infinity
423610	LOC423610	1.25
423611	MMRN2	1.631578947368421
423612	GLUD1	4.299004759844223
423613	LOC423613	1.1872749099639857
423614	SYT15	Infinity
423615	NCOA4	0.8456416995181778
423616	TIMM23	1.6839729119638827
423617	PARG	1.4452127659574467
423618	OGDHL	1.1809290953545233
423619	RGR	NaN
423621	GHITM	0.961260945709282
423623	LOC423623	0.8333333333333334
423624	TSPAN14	1.0749120160884866
423625	C10orf58	1.5985872235872234
423626	EXOSC3	0.9269882659713169
423627	DYDC1	NaN
423628	MAT1A	0.4689480354879594
423629	LOC423629	0.6298136645962733
423630	LL	0.45283018867924524
423631	RASGEF1A	0.8869701726844584
423632	CSGALNACT2	0.8474903474903475
423633	BMS1	1.0267175572519085
423634	C10orf57	1.2463235294117647
423635	LOC423635	1.221774193548387
423636	LOC423636	0.4225352112676056
423637	ANXA11	0.5925083143707334
423638	ECD	2.282428702851886
423639	LOC423639	1.2522388059701492
423640	DNAJC9	1.16231884057971
423641	UBE2D1	1.2301304863582443
423642	CISD1	1.2423855844362939
423644	PCDH15	0.16279069767441862
423646	SIRT1	1.347314778518228
423647	DNAJC12	1.049424509140149
423648	CTNNA3	0.5
423649	LRRTM3	Infinity
423653	LOC423653	0.2536231884057971
423654	REEP3	1.0799623706491062
423655	JMJD1C	1.286293592862936
423656	NRBF2	1.0063371356147022
423658	ZNF365	0.5222222222222221
423660	PLEKHK1	1.27008547008547
423661	ARID5B	0.37325676784249384
423662	C6H10orf107	1.8124999999999998
423663	TMEM26	Infinity
423664	RHOBTB1	1.1646723646723647
423666	CCDC6	1.7132486388384756
423667	SLC16A9	0.5317919075144508
423668	RSFR	0
423669	CHUK	1.4600179694519315
423670	ERLIN1	1.5262923351158644
423672	ADAM8	NaN
423673	TUBGCP2	1.7796610169491527
423674	C10orf59	2.6818181818181817
423675	PTEN	0.7581687280782721
423676	ATAD1	1.5207729468599034
423678	PAPSS2	1.1825842696629214
423679	ASAH2	0.9473684210526315
423680	A1CF	2.4455284552845526
423682	PRKG1	NaN
423683	HERC4	1.001002004008016
423684	MYPN	Infinity
423685	PBLD	2.0879120879120876
423686	HNRNPH3	0.9864406779661018
423687	RUFY2	1.7261146496815285
423688	DNA2L	2.4005102040816326
423689	SLC25A16	1.6476624857468642
423690	TET1	1.255050505050505
423692	CCAR1	0.9891116060381094
423693	LOC423693	1.3443885105122888
423694	KIAA1279	0.8888271261812118
423695	SRGN	0
423696	VPS26A	0.989060489060489
423697	SUPV3L1	1.4869305451829724
423698	HKDC1	12.5
423699	TSPAN15	0.8823529411764706
423703	NUDT13	1.7746478873239437
423704	P4HA1	0.9211544183278787
423705	PLA2G12B	2.0529461998292056
423706	OIT3	0.6971153846153846
423707	DNAJB12	1.1979522184300342
423708	C10orf104	1.6558005752636624
423709	ASCC1	1.9343832020997376
423711	SAR1A	1.196150097465887
423712	ADAMTS14	0.5
423714	SGPL1	1.7895545314900154
423716	UNC5B	0.796039603960396
423717	SLC29A3	1.544943820224719
423718	CDH23	0
423719	LOC423719	0.8571428571428571
423720	AIFM2	0.8305084745762712
423721	H2AFY2	2.393939393939394
423722	C10orf56	0.7049180327868853
423723	PPIF	1.0357990506329113
423724	ZMIZ1	1.1388888888888888
423726	RPS24	0.8113284295447613
423727	POLR3A	1.1718009478672988
423728	DLG5	0.9980353634577603
423730	COMTD1	1.132936507936508
423731	LOC423731	NaN
423732	DUSP13	0.5
423733	DUPD1	0.625
423734	MYST4	1.2123893805309736
423735	ADK	1.032831086439334
423736	AP3M1	1.0287031217263776
423737	CAMK2G	0.8493647912885662
423738	NDST2	1.4519906323185015
423739	KIAA0913	0.6736
423740	LOC423740	1.087719298245614
423741	CHCHD1	0.9803921568627451
423742	SEC24C	1.337688219663419
423743	SYNPO2L	NaN
423744	MYOZ1	NaN
423746	USP54	0.5698965913443126
423747	ANXA7	1.2559890485968517
423748	EIF3F	1.0353029169783097
423749	SORBS1	1.8000000000000003
423750	HELLS	1.8364326375711575
423752	LOC423752	Infinity
423753	LOC423753	18.425531914893618
423754	TLL2	2.4
423755	NOLC1	1.0346711259754737
423756	PITX3	1.2571428571428573
423758	GBF1	0.9987593052109182
423759	TMEM150	1.0671641791044775
423760	PSD	0.804780876494024
423761	CUEDC2	0.7918858001502629
423763	NDUFB8	1.4693013408609739
423764	SEC31B	2.2923538230884555
423767	ABCG2	2.3108108108108105
423768	BLOC1S2	1.9205298013245033
423769	ALOX5	4.199999999999999
423770	8-Mar	1.834319526627219
423771	ANUBL1	1.4647887323943662
423772	LOC423772	1.0747330960854093
423773	MSMB	2.142857142857143
423774	ANXA8	0.07441016333938294
423775	LOC423775	NaN
423776	GDF10	NaN
423777	FRMPD2	2.0416666666666665
423778	MAPK8	1.2447665056360708
423779	ARHGAP22	1.6034482758620692
423781	WDFY4	0.5
423782	C10orf72	2.3636363636363638
423783	LOC423783	1.2857142857142856
423784	C6H10orf71	3
423785	PGBD3	1.2831683168316832
423786	LOC423786	Infinity
423787	ACTA2	2
423788	CH25H	0.2607003891050584
423789	LIPA	0.8431470809320972
423790	IFIT5	0.7999999999999999
423791	SLC16A12	2.3076923076923075
423792	PANK1	0.9283250287466462
423793	LOC423793	1.6666666666666665
423794	HTR7	1.9883720930232558
423795	RPP30	0.9715025906735751
423796	PCGF5	0.9576427255985268
423799	NOC3L	1.4186871673565937
423800	TMEM20	0.9441401971522452
423802	LGI1	1.0930232558139534
423803	C10orf4	1.3171390013495277
423804	CEP55	1.9261083743842367
423805	FER1L3	0.8787878787878787
423806	CYP26C1	0
423807	EXOC6	2.0693069306930694
423809	KIF11	4.466237942122187
423814	IDE	1.3329886246122027
423815	5-Mar	1.3572192513368984
423816	CPEB3	0.7032967032967032
423817	BTAF1	1.1934604904632153
423818	DUSP11	1.2476190476190476
423820	LOC423820	1.2894736842105263
423821	CCNJ	1.1498973305954825
423822	LOC423822	5
423824	KNDC1	NaN
423825	GPR123	NaN
423826	ENTPD1	0.5084745762711864
423827	DNMBP	1.1056338028169015
423828	ABCC2	0.4137468887612483
423829	CUTC	1.0069516857838026
423830	COX15	1.7892561983471074
423832	SLC25A28	0.9041986989946776
423833	CNNM1	1.0297619047619049
423834	HPSE2	1.1578947368421053
423835	C10orf28	0.9892473118279569
423837	LOC423837	NaN
423838	SFRP5	0.4285714285714286
423839	ZFYVE27	1.7873417721518985
423841	ANKRD2	0.8211920529801324
423842	MMS19	1.1768292682926829
423843	ZDHHC16	0.8573692551505547
423844	EXOSC1	1.2526315789473683
423845	RRP12	1.0575831305758312
423846	ARHGAP19	3.5989583333333335
423847	LCOR	1.2041666666666668
423848	PPRC1	1.045866935483871
423850	C6H10orf76	1.199017199017199
423851	MGEA5	1.1945765937202664
423852	DPCD	1.4310344827586208
423853	POLL	0.7906458797327394
423854	BTRC	0.7110438729198184
423856	KAZALD1	0.46875
423857	SEMA4G	1.8609756097560977
423858	C10orf6	1.1243243243243244
423860	LOC423860	1.25
423861	TMEM180	0.8173598553345389
423862	ACTR1A	1.0416844805472423
423864	TRIM8	0.7713125845737484
423865	ARL3	0.8370239149689991
423866	SFXN2	1.8976608187134505
423867	C6H10orf26	1.0038967364831952
423869	C6H10orf32	1.2001675041876048
423870	AS3MT	1.2383367139959434
423871	NT5C2	1.8604008293020042
423872	TAF5	0.7972027972027972
423874	PDCD11	1.3445945945945947
423875	NEURL1	2.547169811320755
423876	SH3PXD2A	0.19672131147540983
423877	OBFC1	0.6434977578475337
423878	SLK	2.101823708206687
423879	LOC423879	1.5666666666666667
423881	GSTO1	1.3980960623106882
423882	C10orf80	1
423883	LOC423883	NaN
423884	SORCS3	0
423885	SORCS1	0.5
423886	XPNPEP1	0.7513842746400886
423888	MXI1	0.800949050949051
423889	SMNDC1	1.2800183318056828
423890	DUSP5	1.1104428649535265
423891	LOC423891	NaN
423892	RBM20	3.5000000000000004
423894	SHOC2	1.2312072892938497
423895	GPAM	1.8049951969260325
423896	ACSL5	4.194351833692881
423897	ZDHHC6	1.195854181558256
423898	HABP2	2.2
423899	LOC423899	1.6875
423901	CASP7	1.6656596173212488
423902	DCLRE1A	1.8571428571428572
423903	NHLRC2	0.8567708333333334
423904	LOC423904	NaN
423905	C6H10orf118	0.9429590017825311
423906	TDRD1	0.8272727272727273
423907	VWA2	NaN
423908	AFAP1L2	0.9473684210526315
423911	ABLIM1	1.3610315186246418
423912	KIAA1600	0.6315179606025492
423914	TRUB1	1.2758022549869905
423915	ATRNL1	1.9583333333333335
423916	PNLIP	NaN
423917	HSPA12A	0.6413793103448276
423918	ENO4	3.75
423919	LOC423919	0.3076923076923077
423921	SLC18A2	1.9130434782608694
423923	EMX2	0.48655256723716384
423924	RAB11FIP2	1.1735761332816739
423925	C6H10orf84	1.056803170409511
423926	C6H10orf46	1.3323879750425411
423927	EIF3A	1.631359939474182
423928	LOC423928	0.6666666666666666
423929	GRK5	2.4269230769230767
423930	RGS10	1.138121546961326
423931	BAG3	0.06854962660253512
423932	INPP5F	0.9583333333333331
423933	C10orf119	1.0806563438872197
423934	SEC23IP	1.037776193870278
423935	BRWD2	0.9316770186335404
423936	ATE1	1.1390334572490708
423937	NSMCE4A	0.5911708253358925
423938	LOC423938	NaN
423939	TACC2	0.8714285714285714
423940	PLEKHA1	1.1447455386649041
423942	LOC423942	8.285714285714285
423943	LOC423943	9
423944	LOC423944	NaN
423945	CUZD1	NaN
423946	LOC423946	2.5
423947	ACADSB	1.2446448703494928
423949	BUB3	1.0488338192419826
423950	GPR26	NaN
423951	CPXM2	0.39999999999999997
423952	CHST15	3.1428571428571432
423953	ZRANB1	1.0439189189189189
423954	Fam175b	0.9947800149142431
423955	METTL10	2.8999999999999995
423958	CTBP2	0.5714285714285714
423959	LOC423959	1.6077738515901059
423960	DOCK1	2.1926605504587156
423961	CLRN3	1.0526315789473684
423962	PTPRE	0.9726027397260274
423963	MKI67	3.496341463414635
423965	MGMT	1.8330995792426368
423967	LOC423967	1.862884160756501
423968	GLRX3	0.8609783008458992
423969	TCERG1L	NaN
423970	PPP2R2D	1.2096696984202968
423971	BNIP3	1.6552706552706553
423972	PWWP2	0.6782440906898215
423973	INPP5A	0.9363449691991785
423974	TCTN3	1.288052373158756
423976	ALDH18A1	1.1526717557251909
423977	TMEM194B	2.081168831168831
423978	MFSD6	1.375751503006012
423979	HIBCH	1.8380338436744559
423980	PMS1	0.9854014598540146
423981	ORMDL1	0.830057803468208
423982	OSGEPL1	1.074074074074074
423983	ASNSD1	1.2898448519040902
423984	SLC40A1	2.029931972789116
423985	WDR75	1.207828894269572
423986	COL5A2	2.3602484472049685
423988	GULP1	1.0198412698412698
423989	TFPI	1.4705882352941175
423990	CALCRL	0.6653992395437263
423991	KIAA1946	0.8913043478260869
423992	ZC3H15	0.8962124025250651
423993	LOC423993	Infinity
423994	ZNF804A	1.68
423995	LOC423995	Infinity
423996	LOC423996	0.33333333333333337
423998	NUP35	1.269681742043551
423999	DUSP19	0.8917785234899329
424000	NCKAP1	1.3309794289223211
424001	MAP2	0.39378238341968913
424003	C2orf21	1.3333333333333335
424004	C7H2orf67	0.7124645892351276
424005	ACADL	1.194931312174325
424006	LANCL1	0.9944289693593314
424007	LOC424007	NaN
424009	SPAG16	6.000000000000001
424010	BARD1	2.938131313131313
424011	ABCA12	0.8448275862068966
424013	MREG	Infinity
424014	LOC424014	1.1673525377229081
424015	UBE2F	1.2046948356807512
424016	RAMP1	0
424017	RAB17	Infinity
424018	LOC424018	Infinity
424019	MLPH	NaN
424020	COPS8	0.9394463667820069
424021	IQCA	NaN
424022	ASB18	NaN
424024	AGAP1	1.0865800865800865
424025	TRPM8	6
424026	ARL4C	0.32217573221757323
424027	SH3BP4	1.1332728921124207
424028	UGT1A1	2.63425092187634
424029	USP40	1.3977812995245644
424030	ASB1	1.097902097902098
424032	NDUFA10	1.4870878029400079
424033	LOC424033	4.052631578947368
424034	SLC19A1	1.92483039348711
424036	MCM3AP	1.5281553398058252
424037	LSS	1.8856470588235295
424038	S100B	1.7037037037037037
424039	PCNT	1.9098039215686275
424040	C7H21orf58	Infinity
424041	KMO	0.6063492063492063
424042	C21orf70	1.3120521172638437
424043	GLS	1.0580083789880759
424044	STAT1	1.3173708920187792
424045	MYO1B	1.3937888198757764
424046	OBFC2A	1.6666666666666667
424047	SDPR	0.708299919807538
424048	DNAH7	1
424049	STK17B	0.6677215189873417
424050	HECW2	1.0930232558139534
424052	GTF3C3	1.3982683982683983
424053	LOC424053	0.5517241379310346
424054	LOC424054	1.1111111111111112
424055	ANKRD44	0.8468298807281859
424056	SF3B1	1.2530479544838797
424057	COQ10B	1.2351973684210527
424059	HSPD1	0.8131757411354389
424060	PLCL1	0.23076923076923075
424061	BOLL	NaN
424062	RFTN2	NaN
424063	SATB2	1.391304347826087
424064	C7H2orf69	0.7964135021097046
424065	C7H2orf60	0.9857397504456328
424066	C2orf47	0.969371305749597
424067	SPATS2L	0.9556737588652482
424069	KCTD18	1
424070	SGOL2	1.4
424071	AOX1	1.593939393939394
424072	AOX2P	1.380952380952381
424073	BZW1	1.0817131455616908
424075	PPIL3	0.8170011806375442
424076	NIF3L1	0.765374331550802
424077	ORC2L	1.7948164146868253
424078	NDUFB3	1.0506776664702415
424080	CFLAR	1.0323741007194245
424081	CASP10	1.574607329842932
424082	TRAK2	1.1641285956006768
424083	ALS2CR2	0.9657894736842105
424084	ALS2CR4	1.5950782997762865
424085	ALS2	1.1466165413533833
424086	PFTK2	NaN
424087	NOP58	1.4472115511988344
424088	ALS2CR13	0.8977272727272727
424089	WDR12	1.2774518021793797
424090	ALS2CR8	1.726027397260274
424092	PLEKHM3	1.7095238095238094
424093	CCNYL1	0.8468417317246273
424094	METTL21A	Infinity
424095	CPO	NaN
424096	FASTKD2	1.8486486486486489
424097	MDH1B	9
424098	LOC424098	Infinity
424099	ADAM23	2
424100	ZDBF2	1.2940766550522649
424101	GPR1	0.564516129032258
424102	NDUFS1	1.3354037267080743
424103	INO80D	1.2745098039215685
424105	ICOS	0.3333333333333333
424106	CTLA4	NaN
424107	RAPH1	0.9595050618672665
424108	ABI2	1.3131132917038357
424109	LOC424109	1.523809523809524
424110	NBEAL1	1.449074074074074
424111	LOC424111	1.7163461538461537
424112	IDH1	1.041163382072473
424114	PIP5K3	1.2321981424148607
424115	DNAJC10	0.9933135215453194
424116	PDE1A	1.1946902654867257
424117	PPP1R1C	1.8888888888888888
424118	SSFA2	1.0099403578528827
424120	CERKL	3.283018867924528
424121	ITGA4	1.1704545454545454
424122	UBE2E3	1.172106824925816
424123	CWC22	0.9927197087883515
424124	ZNF533	1.722222222222222
424125	SESTD1	1.0416666666666667
424126	TTN	1.25
424128	PLEKHA3	1.3487544483985765
424129	FKBP7	0.9449339207048458
424130	OSBPL6	2.1235521235521237
424132	RBM45	1.3261467889908256
424133	PDE11A	0
424135	AGPS	0.8694316436251921
424136	HNRPA3	2.1656836461126003
424137	LOC424137	2.714285714285714
424138	MTX2	1.906474820143885
424139	HOXD4	0.29824561403508776
424141	KIAA1715	1.1594454072790297
424142	ATP5G3	1.2602832097100474
424143	WIPF1	1.7037037037037037
424144	OLA1	0.9111166130230254
424145	LOC424145	NaN
424146	LOC424146	NaN
424149	ZAK	1.0670926517571886
424150	LOC424150	1.2647058823529411
424151	DYNC1I2	0.9714285714285714
424152	CYBRD1	1.070063694267516
424153	DCAF17	1.5
424154	METTL8	1.1607142857142856
424156	GORASP2	0.8233962264150944
424157	MYO3B	1.5714285714285714
424158	ZNF650	1.5589941972920698
424160	PHOSPHO2	1.087601078167116
424161	C7H2orf77	1.7452830188679245
424162	PPIG	1.131094890510949
424163	FASTKD1	1.3035714285714284
424164	KBTBD10	0.2962962962962963
424165	BBS5	1.525925925925926
424168	LRP2	1.692982456140351
424169	RDH5	NaN
424170	ABCB11	2.1999999999999997
424171	G6PC2	1.5384615384615385
424172	SPC25	4.5696202531645564
424173	STK39	0.66875
424176	TTC21B	1.2282608695652173
424177	GALNT3	0.3898305084745763
424180	LOC424180	NaN
424181	SLC38A11	7.500000000000001
424182	COBLL1	2.743455497382199
424183	GRB14	3.6279069767441863
424184	KCNH7	0.4444444444444445
424185	IFIH1	0.8197674418604651
424187	DPP4	1.1896551724137931
424188	SLC4A10	1
424189	PSMD14	1.126984126984127
424190	TANK	1.2135135135135136
424191	ITGB6	0.8999999999999999
424192	LY75	1.875
424194	SLC4A3	1
424195	STK11IP	1.8944723618090453
424196	LOC424196	1.5
424197	INHA	0.6666666666666667
424198	OBSL1	0.6666666666666667
424199	LOC424199	NaN
424200	DNPEP	1.3294797687861273
424201	LOC424201	1.117545871559633
424203	FAM134A	1.0172549019607842
424204	CNPPD1	1.110061242344707
424205	NHEJ1	0.6822429906542056
424206	CCDC108	0.6880733944954128
424208	PRKAG3	2.9999999999999996
424209	TTLL4	1.3884615384615384
424210	STK36	1.2019230769230769
424211	RNF25	0.9207142857142857
424212	BCS1L	1.2426470588235294
424213	ZNF142	0.7795698924731183
424214	LOC424214	5.833333333333333
424215	RQCD1	1.1098475058154562
424216	USP37	1.1601016518424396
424218	TMBIM1	1.0843098462943237
424219	LOC424219	1.5161290322580643
424220	IGFBP5	NaN
424221	4-Mar	1.25
424222	XRCC5	1.4874651810584958
424223	TMEM169	1.0173160173160174
424224	PECR	1.328516787080323
424225	MAP3K2	1.0887949260042282
424226	ERCC3	1.472222222222222
424227	CYP27C1	0.8857142857142858
424228	BIN1	0.8614457831325301
424230	GYPC	3.3615160349854225
424231	CNTNAP5	0.7967332123411978
424232	TMEM177	1.6689655172413793
424234	PTPN4	0.8875479978058145
424235	EPB41L5	0.6332378223495702
424236	LOC424236	0.8311111111111111
424237	RALB	1.024053452115813
424238	TFCP2L1	1.4388318863456986
424239	MKI67IP	1.3155998891659737
424241	LOC424241	0.5012406947890818
424242	IQCB1	1.5135135135135136
424243	EAF2	0.5505090054815974
424244	SLC15A2	1.3
424245	HSPBAP1	0.9267241379310345
424246	DIRC2	0.8211009174311926
424248	SEMA5B	0.7599118942731278
424249	PDIA5	1.0250712250712248
424250	SEC22A	0.9978213507625272
424251	PTPLB	1.3472060535506403
424252	CCDC14	1.0509977827050998
424253	KALRN	3.0606060606060606
424256	UMPS	1.3393891521853607
424257	HEG1	1.7323688969258588
424258	LOC424258	0.7391304347826088
424259	SLC12A8	1.009242144177449
424260	SNX4	1.2266380236305048
424261	LOC424261	0
424262	OSBPL11	1.2570065593321407
424263	GPD1	3.6068633353401562
424264	LMLN	1.361256544502618
424265	LOC424265	1.2857142857142858
424266	PARP14	0.924
424267	DTX3L	0.9074315514993481
424269	PARP9	1.30625
424270	FAIM	1.1219081272084805
424271	FAM62C	2.2962962962962963
424272	PCDP1	1
424274	C7H2orf76	0.9
424275	STEAP3	1.2305194805194806
424276	INSIG2	0.953857245854362
424277	CCDC93	1.6937416777629828
424278	DDX18	0.9738610903659446
424280	DPP10	2.5833333333333335
424281	SLC35F5	1.885145482388974
424282	GPR39	1.0207080828323312
424283	NCKAP5	0.8
424286	MGAT5	0.988277727682597
424287	TMEM163	3.330188679245283
424288	ACMSD	1.7156862745098038
424289	CCNT2	1.2898799313893652
424290	RAB3GAP1	1.2810969637610186
424291	ZRANB3	1.1964285714285714
424292	R3HDM1	1.6994279771190848
424293	UBXD2	0.9504808676079395
424294	LCT	1.2077922077922079
424295	MCM6	1.4272555997487963
424296	DARS	1.9418574736300491
424297	THSD7B	0.637478108581436
424298	HNMT	0.770949720670391
424299	SPOPL	1.9375928677563148
424300	LOC424300	0
424301	LRP1B	0.33333333333333337
424302	KYNU	1.6071428571428572
424303	ARHGAP15	0.75
424304	GTDC1	1.5084745762711866
424306	ZEB2	2.265625
424307	ORC4L	1.5777777777777777
424308	MBD5	0.9463759575721862
424309	EPC2	0.7996411483253588
424310	LYPD6B	1.957547169811321
424311	C2orf25	0.9395829912986373
424312	RND3	1.500424088210348
424313	RBM43	1.6382978723404256
424314	NMI	0.9001597444089456
424315	TNFAIP6	NaN
424316	RIF1	1.5396391470749045
424317	STAM2	0.8081275720164609
424319	GALNT13	2.787878787878788
424320	NR4A2	1.874200426439232
424321	GPD2	2.102119460500963
424324	GALNT5	0.8620689655172414
424325	ACVR1C	0.23715415019762848
424326	UPP2	0.2953020134228188
424327	CCDC148	0.8510638297872342
424328	PKP4	1.0791728212703102
424330	TANC1	1.1866151866151868
424331	WDSUB1	1.4730021598272138
424332	7-Mar	1.7410154021677124
424333	NAT5	1.4958982772764562
424334	LOC424334	Infinity
424335	LOC424335	NaN
424336	NTNG1	0.2784090909090909
424337	SLC25A24	1.133188824662813
424339	FNDC7	0.9182879377431906
424341	STXBP3	1.5898172323759792
424342	GPSM2	1.9102011494252873
424343	CLCC1	1.111531190926276
424344	WDR47	0.7855769230769231
424345	CAMSAP1L1	0.9375
424346	DDX59	0.7338092809790924
424347	KIF14	2.106194690265487
424349	ATP6V1G3	Infinity
424350	NEK7	0.9126063418406807
424351	DENND1B	0.8187808896210872
424352	CRB1	0.5
424353	ZBTB41	0.8339272986457591
424354	ASPM	4.028776978417266
424355	F13B	1.5044510385756675
424356	CDC73	1.3775992438563327
424357	GLRX2	0.9519733713742272
424358	TROVE2	0.8318318318318318
424359	UCHL5	1.709889115184431
424360	RGS1	0.09453781512605043
424361	RGS18	Infinity
424363	HTATIP2	2.1757233592095977
424364	SELP	1.14
424365	ATF6	1.041711229946524
424366	OLFML2B	2.4081632653061225
424367	HSD17B7	0.6493900184842883
424368	UAP1	1.012086513994911
424369	UHMK1	0.8006172839506173
424370	C8H1orf111	1.8255813953488373
424371	NOS1AP	2.1749680715197957
424373	C14orf80	1.6160220994475136
424374	CRIP2	0.8627893845285151
424375	PACS2	1.986464968152866
424377	SEC22B	0.9738042927159033
424379	REG4	0.32946082812034555
